,Date_Fact,item_ID,Stock,Site,Cnt,Date_plan,SWAP,NS,difference
290,2020-09-02,243.022.000206,СЗ,78_03093,3.0,2021-12-07,0.0,1.0,-461
291,2020-09-02,144.022.000709,СЗ,78_03093,1.0,2021-12-07,0.0,1.0,-461
292,2020-09-02,216.346.001839,СЗ,78_03093,200.0,2021-12-07,0.0,1.0,-461
293,2020-09-02,216.346.001834,СЗ,78_03093,40.0,2021-12-07,0.0,1.0,-461
294,2020-09-02,144.022.000694,СЗ,78_03093,1.0,2021-12-07,0.0,1.0,-461
295,2020-09-02,216.346.001845,СЗ,78_03093,3.0,2021-12-07,0.0,1.0,-461
296,2020-09-02,144.022.000729,СЗ,78_03093,1.0,2021-12-07,0.0,1.0,-461
297,2020-09-02,216.346.001838,СЗ,78_03093,24.0,2021-12-07,0.0,1.0,-461
298,2020-09-02,144.022.000667,СЗ,78_03093,1.0,2021-12-07,0.0,1.0,-461
299,2020-09-02,144.022.000695,СЗ,78_03093,3.0,2021-12-07,0.0,1.0,-461
300,2020-09-02,244.022.000013,СЗ,78_03093,2.0,2021-12-07,0.0,1.0,-461
301,2020-09-02,144.022.000661,СЗ,78_03093,1.0,2021-12-07,0.0,1.0,-461
302,2020-09-02,144.022.000710,СЗ,78_03093,6.0,2021-12-07,0.0,1.0,-461
303,2020-09-02,216.346.001835,СЗ,78_03093,6.0,2021-12-07,0.0,1.0,-461
304,2020-09-02,248.346.000191,СЗ,78_03093,210.0,2021-12-07,0.0,1.0,-461
305,2020-09-02,244.022.000006,СЗ,78_03093,6.0,2021-12-07,0.0,1.0,-461
306,2020-09-02,144.022.000662,СЗ,78_03093,1.0,2021-12-07,0.0,1.0,-461
307,2020-09-02,243.022.000208,СЗ,78_03093,6.0,2021-12-07,0.0,1.0,-461
308,2020-09-02,216.346.001836,СЗ,78_03093,1.0,2021-12-07,0.0,1.0,-461
309,2020-09-02,238.022.000029,СЗ,78_03093,12.0,2021-12-07,0.0,1.0,-461
310,2021-03-31,151.346.001442,СЗ,78_03093,3.0,2021-12-07,0.0,1.0,-251
311,2021-03-31,151.346.001438,СЗ,78_03093,1.0,2021-12-07,0.0,1.0,-251
312,2020-09-02,144.022.000715,СЗ,78_06458,1.0,2021-12-02,0.0,1.0,-456
313,2020-09-02,216.346.001842,СЗ,78_06458,290.0,2021-12-02,0.0,1.0,-456
314,2020-09-02,144.022.000723,СЗ,78_06458,2.0,2021-12-02,0.0,1.0,-456
315,2020-09-02,248.346.000194,СЗ,78_06458,4.0,2021-12-02,0.0,1.0,-456
316,2020-09-02,144.022.000693,СЗ,78_06458,1.0,2021-12-02,0.0,1.0,-456
317,2020-09-02,144.022.000785,СЗ,78_06458,1.0,2021-12-02,0.0,1.0,-456
318,2020-09-02,216.346.001839,СЗ,78_06458,40.0,2021-12-02,0.0,1.0,-456
319,2020-09-02,248.346.000195,СЗ,78_06458,4.0,2021-12-02,0.0,1.0,-456
320,2020-09-02,244.022.000017,СЗ,78_06458,2.0,2021-12-02,0.0,1.0,-456
321,2020-09-02,144.022.000709,СЗ,78_06458,1.0,2021-12-02,0.0,1.0,-456
322,2020-09-02,144.022.000811,СЗ,78_06205,3.0,2021-07-03,0.0,1.0,-304
323,2020-09-02,248.020.000064,СЗ,78_06205,180.0,2021-07-03,0.0,1.0,-304
324,2020-09-02,238.022.000051,СЗ,78_06205,3.0,2021-07-03,0.0,1.0,-304
325,2020-09-02,238.022.000050,СЗ,78_06205,3.0,2021-07-03,0.0,1.0,-304
326,2020-09-02,144.022.000860,СЗ,78_06205,1.0,2021-07-03,0.0,1.0,-304
327,2020-09-03,216.346.001842,СЗ,11_0413,138.0,2021-02-03,1.0,0.0,-153
328,2020-09-03,216.346.001842,СЗ,11_0413,138.0,2021-02-03,1.0,0.0,-153
329,2020-09-03,216.346.001842,СЗ,11_0413,138.0,2021-02-03,1.0,0.0,-153
330,2020-09-03,216.346.001843,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
331,2020-09-03,216.346.001843,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
332,2020-09-03,216.346.001843,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
333,2020-09-03,243.022.000206,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
334,2020-09-03,243.022.000206,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
335,2020-09-03,243.022.000206,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
336,2020-09-03,144.022.000695,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
337,2020-09-03,144.022.000695,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
338,2020-09-03,144.022.000695,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
339,2020-09-03,144.022.000726,СЗ,11_0413,12.0,2021-02-03,1.0,0.0,-153
340,2020-09-03,144.022.000726,СЗ,11_0413,12.0,2021-02-03,1.0,0.0,-153
341,2020-09-03,144.022.000726,СЗ,11_0413,12.0,2021-02-03,1.0,0.0,-153
342,2020-09-03,248.346.000191,СЗ,11_0413,330.0,2021-02-03,1.0,0.0,-153
343,2020-09-03,248.346.000191,СЗ,11_0413,330.0,2021-02-03,1.0,0.0,-153
344,2020-09-03,248.346.000191,СЗ,11_0413,330.0,2021-02-03,1.0,0.0,-153
345,2020-09-03,145.022.000031,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
346,2020-09-03,145.022.000031,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
347,2020-09-03,145.022.000031,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
348,2020-09-03,144.022.000613,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
349,2020-09-03,144.022.000613,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
350,2020-09-03,144.022.000613,СЗ,11_0413,3.0,2021-02-03,1.0,0.0,-153
351,2020-09-03,216.346.001836,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
352,2020-09-03,216.346.001836,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
353,2020-09-03,216.346.001836,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
354,2020-09-03,238.022.000022,СЗ,11_0413,12.0,2021-02-03,1.0,0.0,-153
355,2020-09-03,238.022.000022,СЗ,11_0413,12.0,2021-02-03,1.0,0.0,-153
356,2020-09-03,238.022.000022,СЗ,11_0413,12.0,2021-02-03,1.0,0.0,-153
357,2020-09-03,216.346.001835,СЗ,11_0413,6.0,2021-02-03,1.0,0.0,-153
358,2020-09-03,216.346.001835,СЗ,11_0413,6.0,2021-02-03,1.0,0.0,-153
359,2020-09-03,216.346.001835,СЗ,11_0413,6.0,2021-02-03,1.0,0.0,-153
360,2020-09-03,144.022.000661,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
361,2020-09-03,144.022.000661,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
362,2020-09-03,144.022.000661,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
363,2020-09-03,144.022.000694,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
364,2020-09-03,144.022.000694,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
365,2020-09-03,144.022.000694,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
366,2020-09-03,144.022.000709,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
367,2020-09-03,144.022.000709,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
368,2020-09-03,144.022.000709,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
369,2020-09-03,144.022.000667,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
370,2020-09-03,144.022.000667,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
371,2020-09-03,144.022.000667,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
372,2020-09-03,144.022.000662,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
373,2020-09-03,144.022.000662,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
374,2020-09-03,144.022.000662,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
375,2020-09-03,248.346.000160,СЗ,11_0413,29.0,2021-02-03,1.0,0.0,-153
376,2020-09-03,248.346.000160,СЗ,11_0413,29.0,2021-02-03,1.0,0.0,-153
377,2020-09-03,248.346.000160,СЗ,11_0413,29.0,2021-02-03,1.0,0.0,-153
378,2020-09-03,144.022.000660,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
379,2020-09-03,144.022.000660,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
380,2020-09-03,144.022.000660,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
381,2020-09-03,244.022.000013,СЗ,11_0413,2.0,2021-02-03,1.0,0.0,-153
382,2020-09-03,244.022.000013,СЗ,11_0413,2.0,2021-02-03,1.0,0.0,-153
383,2020-09-03,244.022.000013,СЗ,11_0413,2.0,2021-02-03,1.0,0.0,-153
384,2020-09-03,144.022.000730,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
385,2020-09-03,144.022.000730,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
386,2020-09-03,144.022.000730,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
387,2020-09-03,244.022.000007,СЗ,11_0413,6.0,2021-02-03,1.0,0.0,-153
388,2020-09-03,244.022.000007,СЗ,11_0413,6.0,2021-02-03,1.0,0.0,-153
389,2020-09-03,244.022.000007,СЗ,11_0413,6.0,2021-02-03,1.0,0.0,-153
390,2020-09-03,144.022.000836,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
391,2020-09-03,144.022.000836,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
392,2020-09-03,144.022.000836,СЗ,11_0413,1.0,2021-02-03,1.0,0.0,-153
393,2020-09-03,216.346.001838,СЗ,11_0413,24.0,2021-02-03,1.0,0.0,-153
394,2020-09-03,216.346.001838,СЗ,11_0413,24.0,2021-02-03,1.0,0.0,-153
395,2020-09-03,216.346.001838,СЗ,11_0413,24.0,2021-02-03,1.0,0.0,-153
396,2020-11-10,151.346.001442,СЗ,11_0413,16.0,2021-02-03,1.0,0.0,-85
397,2020-11-10,151.346.001442,СЗ,11_0413,16.0,2021-02-03,1.0,0.0,-85
398,2020-11-10,151.346.001442,СЗ,11_0413,16.0,2021-02-03,1.0,0.0,-85
399,2020-09-03,149.346.000283,СЗ,78_06499,1.0,2021-05-06,0.0,1.0,-245
400,2020-09-03,149.346.000283,СЗ,78_06499,1.0,2021-12-31,0.0,1.0,-484
401,2020-09-03,145.022.000029,СЗ,78_06499,3.0,2021-05-06,0.0,1.0,-245
402,2020-09-03,145.022.000029,СЗ,78_06499,3.0,2021-12-31,0.0,1.0,-484
403,2020-09-03,144.022.000812,СЗ,78_06499,2.0,2021-05-06,0.0,1.0,-245
404,2020-09-03,144.022.000812,СЗ,78_06499,2.0,2021-12-31,0.0,1.0,-484
405,2020-09-03,144.022.000671,СЗ,78_06499,3.0,2021-05-06,0.0,1.0,-245
406,2020-09-03,144.022.000671,СЗ,78_06499,3.0,2021-12-31,0.0,1.0,-484
407,2020-09-03,144.022.000673,СЗ,78_06499,3.0,2021-05-06,0.0,1.0,-245
408,2020-09-03,144.022.000673,СЗ,78_06499,3.0,2021-12-31,0.0,1.0,-484
409,2020-09-03,261.348.000066,СЗ,78_06499,2.0,2021-05-06,0.0,1.0,-245
410,2020-09-03,261.348.000066,СЗ,78_06499,2.0,2021-12-31,0.0,1.0,-484
411,2020-09-03,238.346.000506,СЗ,78_06499,24.0,2021-05-06,0.0,1.0,-245
412,2020-09-03,238.346.000506,СЗ,78_06499,24.0,2021-12-31,0.0,1.0,-484
413,2020-09-03,144.022.000811,СЗ,78_06499,4.0,2021-05-06,0.0,1.0,-245
414,2020-09-03,144.022.000811,СЗ,78_06499,4.0,2021-12-31,0.0,1.0,-484
415,2020-09-03,248.020.000064,СЗ,78_06499,410.0,2021-05-06,0.0,1.0,-245
416,2020-09-03,248.020.000064,СЗ,78_06499,410.0,2021-12-31,0.0,1.0,-484
417,2020-09-03,144.022.000866,СЗ,78_06499,1.0,2021-05-06,0.0,1.0,-245
418,2020-09-03,144.022.000866,СЗ,78_06499,1.0,2021-12-31,0.0,1.0,-484
419,2020-09-03,144.022.000753,СЗ,78_06499,1.0,2021-05-06,0.0,1.0,-245
420,2020-09-03,144.022.000753,СЗ,78_06499,1.0,2021-12-31,0.0,1.0,-484
421,2020-09-03,144.022.000672,СЗ,78_06499,3.0,2021-05-06,0.0,1.0,-245
422,2020-09-03,144.022.000672,СЗ,78_06499,3.0,2021-12-31,0.0,1.0,-484
423,2020-09-10,238.346.000551,СЗ,78_06499,24.0,2021-05-06,0.0,1.0,-238
424,2020-09-10,238.346.000551,СЗ,78_06499,24.0,2021-12-31,0.0,1.0,-477
425,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
426,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
427,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
428,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
429,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
430,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-392
431,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-392
432,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-392
433,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
434,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
435,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
436,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
437,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
438,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-392
439,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-392
440,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-392
441,2020-09-03,239.346.001257,СЗ,78_03018,346.0,2021-05-20,0.0,1.0,-259
442,2020-09-03,239.346.001257,СЗ,78_03018,346.0,2021-05-20,0.0,1.0,-259
443,2020-09-03,239.346.001257,СЗ,78_03018,346.0,2021-05-20,0.0,1.0,-259
444,2020-09-03,239.346.001257,СЗ,78_03018,346.0,2021-05-20,0.0,1.0,-259
445,2020-09-03,239.346.001257,СЗ,78_03018,346.0,2021-05-20,0.0,1.0,-259
446,2020-09-03,239.346.001257,СЗ,78_03018,346.0,2021-09-30,0.0,1.0,-392
447,2020-09-03,239.346.001257,СЗ,78_03018,346.0,2021-09-30,0.0,1.0,-392
448,2020-09-03,239.346.001257,СЗ,78_03018,346.0,2021-09-30,0.0,1.0,-392
449,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
450,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
451,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
452,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
453,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-259
454,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-392
455,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-392
456,2020-09-03,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-392
457,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
458,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
459,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
460,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
461,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
462,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-09-30,0.0,1.0,-392
463,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-09-30,0.0,1.0,-392
464,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-09-30,0.0,1.0,-392
465,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
466,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
467,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
468,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
469,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-05-20,0.0,1.0,-259
470,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-09-30,0.0,1.0,-392
471,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-09-30,0.0,1.0,-392
472,2020-09-03,238.037.000063,СЗ,78_03018,460.0,2021-09-30,0.0,1.0,-392
473,2020-09-03,239.346.001258,СЗ,78_03018,871.0,2021-05-20,0.0,1.0,-259
474,2020-09-03,239.346.001258,СЗ,78_03018,871.0,2021-05-20,0.0,1.0,-259
475,2020-09-03,239.346.001258,СЗ,78_03018,871.0,2021-05-20,0.0,1.0,-259
476,2020-09-03,239.346.001258,СЗ,78_03018,871.0,2021-05-20,0.0,1.0,-259
477,2020-09-03,239.346.001258,СЗ,78_03018,871.0,2021-05-20,0.0,1.0,-259
478,2020-09-03,239.346.001258,СЗ,78_03018,871.0,2021-09-30,0.0,1.0,-392
479,2020-09-03,239.346.001258,СЗ,78_03018,871.0,2021-09-30,0.0,1.0,-392
480,2020-09-03,239.346.001258,СЗ,78_03018,871.0,2021-09-30,0.0,1.0,-392
481,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
482,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
483,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
484,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
485,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-259
486,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-392
487,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-392
488,2020-09-03,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-392
489,2020-09-10,239.346.001258,СЗ,78_03018,782.0,2021-05-20,0.0,1.0,-252
490,2020-09-10,239.346.001258,СЗ,78_03018,782.0,2021-05-20,0.0,1.0,-252
491,2020-09-10,239.346.001258,СЗ,78_03018,782.0,2021-05-20,0.0,1.0,-252
492,2020-09-10,239.346.001258,СЗ,78_03018,782.0,2021-05-20,0.0,1.0,-252
493,2020-09-10,239.346.001258,СЗ,78_03018,782.0,2021-05-20,0.0,1.0,-252
494,2020-09-10,239.346.001258,СЗ,78_03018,782.0,2021-09-30,0.0,1.0,-385
495,2020-09-10,239.346.001258,СЗ,78_03018,782.0,2021-09-30,0.0,1.0,-385
496,2020-09-10,239.346.001258,СЗ,78_03018,782.0,2021-09-30,0.0,1.0,-385
497,2020-09-10,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-252
498,2020-09-10,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-252
499,2020-09-10,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-252
500,2020-09-10,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-252
501,2020-09-10,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-252
502,2020-09-10,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-385
503,2020-09-10,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-385
504,2020-09-10,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-385
505,2020-09-10,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-252
506,2020-09-10,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-252
507,2020-09-10,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-252
508,2020-09-10,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-252
509,2020-09-10,238.037.000063,СЗ,78_03018,510.0,2021-05-20,0.0,1.0,-252
510,2020-09-10,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-385
511,2020-09-10,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-385
512,2020-09-10,238.037.000063,СЗ,78_03018,510.0,2021-09-30,0.0,1.0,-385
513,2020-09-10,239.346.001258,СЗ,78_03018,1335.0,2021-05-20,0.0,1.0,-252
514,2020-09-10,239.346.001258,СЗ,78_03018,1335.0,2021-05-20,0.0,1.0,-252
515,2020-09-10,239.346.001258,СЗ,78_03018,1335.0,2021-05-20,0.0,1.0,-252
516,2020-09-10,239.346.001258,СЗ,78_03018,1335.0,2021-05-20,0.0,1.0,-252
517,2020-09-10,239.346.001258,СЗ,78_03018,1335.0,2021-05-20,0.0,1.0,-252
518,2020-09-10,239.346.001258,СЗ,78_03018,1335.0,2021-09-30,0.0,1.0,-385
519,2020-09-10,239.346.001258,СЗ,78_03018,1335.0,2021-09-30,0.0,1.0,-385
520,2020-09-10,239.346.001258,СЗ,78_03018,1335.0,2021-09-30,0.0,1.0,-385
521,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
522,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
523,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
524,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
525,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
526,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-379
527,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-379
528,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-379
529,2020-09-16,239.346.001257,СЗ,78_03018,639.0,2021-05-20,0.0,1.0,-246
530,2020-09-16,239.346.001257,СЗ,78_03018,639.0,2021-05-20,0.0,1.0,-246
531,2020-09-16,239.346.001257,СЗ,78_03018,639.0,2021-05-20,0.0,1.0,-246
532,2020-09-16,239.346.001257,СЗ,78_03018,639.0,2021-05-20,0.0,1.0,-246
533,2020-09-16,239.346.001257,СЗ,78_03018,639.0,2021-05-20,0.0,1.0,-246
534,2020-09-16,239.346.001257,СЗ,78_03018,639.0,2021-09-30,0.0,1.0,-379
535,2020-09-16,239.346.001257,СЗ,78_03018,639.0,2021-09-30,0.0,1.0,-379
536,2020-09-16,239.346.001257,СЗ,78_03018,639.0,2021-09-30,0.0,1.0,-379
537,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
538,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
539,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
540,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
541,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-05-20,0.0,1.0,-246
542,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-379
543,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-379
544,2020-09-16,238.037.000063,СЗ,78_03018,465.0,2021-09-30,0.0,1.0,-379
545,2020-09-21,239.346.001258,СЗ,78_03018,748.0,2021-05-20,0.0,1.0,-241
546,2020-09-21,239.346.001258,СЗ,78_03018,748.0,2021-05-20,0.0,1.0,-241
547,2020-09-21,239.346.001258,СЗ,78_03018,748.0,2021-05-20,0.0,1.0,-241
548,2020-09-21,239.346.001258,СЗ,78_03018,748.0,2021-05-20,0.0,1.0,-241
549,2020-09-21,239.346.001258,СЗ,78_03018,748.0,2021-05-20,0.0,1.0,-241
550,2020-09-21,239.346.001258,СЗ,78_03018,748.0,2021-09-30,0.0,1.0,-374
551,2020-09-21,239.346.001258,СЗ,78_03018,748.0,2021-09-30,0.0,1.0,-374
552,2020-09-21,239.346.001258,СЗ,78_03018,748.0,2021-09-30,0.0,1.0,-374
553,2020-09-21,239.346.001258,СЗ,78_03018,852.0,2021-05-20,0.0,1.0,-241
554,2020-09-21,239.346.001258,СЗ,78_03018,852.0,2021-05-20,0.0,1.0,-241
555,2020-09-21,239.346.001258,СЗ,78_03018,852.0,2021-05-20,0.0,1.0,-241
556,2020-09-21,239.346.001258,СЗ,78_03018,852.0,2021-05-20,0.0,1.0,-241
557,2020-09-21,239.346.001258,СЗ,78_03018,852.0,2021-05-20,0.0,1.0,-241
558,2020-09-21,239.346.001258,СЗ,78_03018,852.0,2021-09-30,0.0,1.0,-374
559,2020-09-21,239.346.001258,СЗ,78_03018,852.0,2021-09-30,0.0,1.0,-374
560,2020-09-21,239.346.001258,СЗ,78_03018,852.0,2021-09-30,0.0,1.0,-374
561,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
562,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
563,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
564,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
565,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
566,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-374
567,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-374
568,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-374
569,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
570,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
571,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
572,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
573,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-05-20,0.0,1.0,-241
574,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-374
575,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-374
576,2020-09-21,238.037.000063,СЗ,78_03018,520.0,2021-09-30,0.0,1.0,-374
577,2020-09-21,239.346.001257,СЗ,78_03018,657.0,2021-05-20,0.0,1.0,-241
578,2020-09-21,239.346.001257,СЗ,78_03018,657.0,2021-05-20,0.0,1.0,-241
579,2020-09-21,239.346.001257,СЗ,78_03018,657.0,2021-05-20,0.0,1.0,-241
